vernacularName	language	taxonID
Wallace's Hanging Parrot	en	67b4af58b4be44d0830100c5fa96d6f6
Grey-headed Lovebird	en	6b8626c79ba0eafa7e9abf6ad4ceac5e
Red-headed Lovebird	en	02ea8fd09e618c69abf95cb70c3fc913
Black-winged Lovebird	en	82cd13b1a0ce580ce44ae13ea26c8377
Black-collared Lovebird	en	8a23dd146dd7ce83e3c1313b1d4831cb
Rosy-faced Lovebird	en	1ff9d7f840719c6f7b9080307ee42220
Fischer's Lovebird	en	94cb7cc41a52f94deb814f0748b1c707
Yellow-collared Lovebird	en	a0ffc70508c8ef94452a2462c5911c88
Lilian's Lovebird	en	1b768a2968193fd03a8e4e155ce95baa
Black-cheeked Lovebird	en	a0488278fcd4d73f43f51d6da6cdf976
Broad-billed Parrot	en	4fd55d33ec581c341b54185116e65ff8
Rodrigues Parrot	en	af272f848e0a24cf5b9bfb28ffeb098a
New Zealand Wrens	en	18c973e2d433c5deec4f4673af9e7567
Rifleman	en	6e200a51360d78ed905023b2eb844500
Bushwren	en	fa7627ed6f7e5e41cdbfe932d9fe8349
New Zealand Rockwren	en	1124e4264d0617cb7753d4d8cf19efe8
Lyall's Wren	en	116dd801f383c3260fa5d5d11b09af50
Sapayoa	en	a57bf4f116fed9b3135c0aecd4fa26d1
Sapayoa	en	a47228ad006e27b9ac423363d40c2543
Asities	en	1e005babfa88c25a8b30e2169bacef41
Schlegel's Asity	en	dae2985c3d3af2007f44ffb21b91fdac
Velvet Asity	en	e98eb125e3965efbabfe2165fd8e3ea9
Common Sunbird-Asity	en	5d2f42a973a84c64a09f7baff1df7725
Yellow-bellied Sunbird-Asity	en	6adfe4ddccbd8e2b572e03b4ba59c120
Typical Broadbills	en	ac9eb0ecc7ff81b2b2eeb8fcfb8d8561
Grauer's Broadbill	en	d2a983fe14c5e9ad3b81ca892e2413df
Long-tailed Broadbill	en	ddb5795bf4c57f8155c786b0efbed54a
Dusky Broadbill	en	5a4631bf1b5f62fe84b024207c0c09a2
Visayan Broadbill	en	64932c41401dc07f7a72c4d557ab8056
Wattled Broadbill	en	0a7059ea69d5fa9fceef9001283c6987
Grey-lored Broadbill	en	3bec212a7ace215e7c6a8ad1dd839db6
Silver-breasted Broadbill	en	32fada7825c65a5a5ed8e8871b3dcccc
Black-and-red Broadbill	en	20d13f5a2adb4ada59242b8944169478
Banded Broadbill	en	fe2841bf0887a1483224739d858a9efa
Black-and-yellow Broadbill	en	0ef42d3c553d52e1a34316efd4115ff5
African & Green Broadbills	en	efbfdf7e0c92f88542ebafc7dfa8f51c
Grey-headed Broadbill	en	6aed1d04755fa439c5d56c061c97ca92
Rufous-sided Broadbill	en	372b45bd27288d1c5f191b0230b0728c
African Broadbill	en	a9d2437e6b6951c0ad858b560a13b7c5
Green Broadbill	en	d7cf50ec3bd3c42a8a28e58e322c223f
Hose's Broadbill	en	508792a57f34bd4c921e9cc17e617fdf
Whitehead's Broadbill	en	2833475cc32c5aefa19b20ba051ed05d
Pittas	en	6398ee4fe3105447ead49671784acef7
Eared Pitta	en	3ba247ac4e757e64d36e71a6a2fc5928
Giant Pitta	en	178520db549806e43b1e2e02b7dca367
Rusty-naped Pitta	en	751263a9e99129e3a6d946e61f0a0527
Schneider's Pitta	en	703ad23993fff066b91830759083a206
Blue-naped Pitta	en	372565a45c2b1e31ed2e5c95712f11cb
Blue-rumped Pitta	en	49e35f5129edeadc11c53a475680f344
Malayan Banded Pitta	en	63b9ea4d555293e4739371e2817358dc
Javan Banded Pitta	en	f6c3850615c09ebb41ab7e65628a4ce8
Bornean Banded Pitta	en	46e538d3fb2f5b283a75b1e3f6aa0cc1
Blue-headed Pitta	en	275efc4ab4cf2aeb614dd365dd5264ec
Blue Pitta	en	0ff7330e77ab5c581483ad3b248619e2
Gurney's Pitta	en	8b0e87d9a29e9fe00902e76142619f11
Bar-bellied Pitta	en	ec341d3e4bf8e37be295f71a9b9a0b29
Whiskered Pitta	en	f3cc934b7173e4f684ff2e52d6beddb5
Philippine Pitta	en	9d8ff607e34169ee6addc6f165e269b3
Sulawesi Pitta	en	0bcfbf767b21f939f1ff357cbc4b4b68
Sula Pitta	en	f5f028cea58b83ce900690a1888cd2db
Siau Pitta	en	5351b9038bf6c0b7c426b3f35ab012ee
Sangihe Pitta	en	f9da689d02c0e6d2101c263f40eadc4a
North Moluccan Pitta	en	1fd517538ebb2a5fc5948df92d2da084
South Moluccan Pitta	en	9ec1915b85fcd2143f4f6b3f7ea5bd79
Papuan Pitta	en	255bf478884695bf7bc18356d57a921f
Louisiade Pitta	en	64e36e323a8bd68cccd009d031fcb61b
Bismarck Pitta	en	aa9c9235dd8929d590571b77186af6df
Graceful Pitta	en	2df912a338fbb50cd5c1d7a69c95ff4d
Garnet Pitta	en	e306998ecb7b77054357b9b506e51109
Black-crowned Pitta	en	b4c1cfc8ed8b865cf56ac04acaa0016b
Blue-banded Pitta	en	609755174b9f4d08da0cdc62a28a2740
African Pitta	en	a3b7268d4c06b6123fdfbf6bc9963724
Green-breasted Pitta	en	35ba93fc5f9bcce8113b3f0925668db9
Indian Pitta	en	993663204d694ff0492ee7fd0846337b
Blue-winged Pitta	en	a8bebfbae6e1d9c7fdd16878b027ff20
Mangrove Pitta	en	176a024e5ef74fefff157db45362dbfe
Hooded Pitta	en	881fe8373517ce79cc858c131d910dec
Fairy Pitta	en	0ab38338147b26bb885afdfd96a18b74
Noisy Pitta	en	07d0c4f3db1152e31af1558f7d337f84
Ivory-breasted Pitta	en	aa71bfb3b2aaabc22ab6f16c76ba3b4e
Ornate Pitta	en	ecd4417239ffc25fb81637bb5801a210
Elegant Pitta	en	94c49a7eb3d3b7b141aeab08b12cb15a
Banda Sea Pitta	en	4c48c65e109b31d84a5549e0561701a6
Black-faced Pitta	en	3f8ee10b29a403c0ba72b834cdd82f34
Azure-breasted Pitta	en	dbc8a98731a9daf66ca51409f8ce0239
Superb Pitta	en	de9e49bc2c31e811556bb22f0db92b08
Rainbow Pitta	en	bfe5be4eedaf684dbe758004ddddf754
Ovenbirds	en	fd41600ccf2318ffa52f4d34fd0493f8
Tawny-throated Leaftosser	en	434e8900160e5fcba3b0ca4ff93c39d3
Dusky Leaftosser	en	88e807d521184fa41edd9fe882cd317c
Short-billed Leaftosser	en	0d3de645b736798ba983fd01d4315031
Scaly-throated Leaftosser	en	8838a42bea63fb4306ca3fa03eb6894a
Black-tailed Leaftosser	en	faed0cdd18722acc292da38a34437c2e
Grey-throated Leaftosser	en	53eadc54f11cf063b0df6c9335a4d1da
Rufous-breasted Leaftosser	en	251d319a1b6e1ea0d3c77856717d25c6
Coastal Miner	en	4c2130ca87ff626a592a70c2060b8120
Slender-billed Miner	en	304eeb2e9b0fec491cbf6a8304b0aa08
Common Miner	en	077f8ccb90c4c8707c9d6acb2ec1854a
Puna Miner	en	b5dedd3306b7b7efc6ffc071d657a371
Campo Miner	en	40de09940b421f69313180353c41670a
Thick-billed Miner	en	67bdae774dcdb27f947382a8d36337d6
Rufous-banded Miner	en	c82aee64dd67f934083077e2fd268152
Greyish Miner	en	4ed357fc9d9b620b2f8a3070afed175a
Short-billed Miner	en	c8182c0198fb66d9686d4d98eed761e8
Dark-winged Miner	en	30314f0ee6993206412969364c04b479
Creamy-rumped Miner	en	b285efccc8ce8b94f081530f03b65766
Spot-throated Woodcreeper	en	9b20ecd0d8b8409462f94d75cfe493d0
Olivaceous Woodcreeper	en	1e8de4733f70f0b5201b713d62940399
Little Long-tailed Woodcreeper	en	86711e898a40dc445c6bdbe1dd3d45e1
Northern Long-tailed Woodcreeper	en	c73f818bd35ef2b2ec0f4486e3e95780
Southern Long-tailed Woodcreeper	en	04510ce1fd7f3f801edd28e44f873e99
Tyrannine Woodcreeper	en	e3ce13c8ffc44405eba593c6e3db1e9f
White-chinned Woodcreeper	en	c1a81e4fc9a79000f71802f14174c1fb
Ruddy Woodcreeper	en	8708ff8675543e9b2969e14347418222
Tawny-winged Woodcreeper	en	0cadf520f7d7cee01b8747c9aa64ac27
Plain-brown Woodcreeper	en	235940dadf1f01955ff553a22cfab937
Plain-winged Woodcreeper	en	7ece8867276b55dd71e8ba98e2b87ae5
Wedge-billed Woodcreeper	en	0c8ed109aae58530c9c2510bbbbcf271
Cinnamon-throated Woodcreeper	en	c83e6d127ef8f3a631213fa3223b52e8
Long-billed Woodcreeper	en	33577aaa550a555dda295b2bf0e01cc9
Northern Barred Woodcreeper	en	b11f407128640d9efc939587e9ff8635
Amazonian Barred Woodcreeper	en	789a0642d84f2d754eea7cebdccf9ebf
Black-banded Woodcreeper	en	9a6cdb13a8cb9814e8366f1c9da63d44
Hoffmanns's Woodcreeper	en	e966e7a7823b5505320e1ebf686cc711
Planalto Woodcreeper	en	a135ea876746a3063d39a01f13f8834c
Bar-bellied Woodcreeper	en	c45a5faf932139a4b88060ecb51ea80b
Red-billed Woodcreeper	en	b963a443b89b8d6b87fa664c3262f214
Uniform Woodcreeper	en	0098e30b4f945cd3ca17b5c57baf6e5d
Strong-billed Woodcreeper	en	41218cadec3d9b69d95467a21bef1ad9
Moustached Woodcreeper	en	ca7193cd002181bb52852f8d2aefc465
White-throated Woodcreeper	en	dcc627f96e72df31902159357ae47ce1
Great Rufous Woodcreeper	en	182baa3a6d8f21f22f0a13f0f467d3bd
Striped Woodcreeper	en	c88f67537f5f3688b940f9be30c5785a
Lesser Woodcreeper	en	46544aaa6609c505eda330c988ed81c9
Ceara Woodcreeper	en	321989c6a20b8a0a5d4ce7a0cbcd9967
Chestnut-rumped Woodcreeper	en	57fbcf6d4771ba6a155d3a899cf05c2e
Ocellated Woodcreeper	en	889e49087fd697121792e1078c8560cc
Elegant Woodcreeper	en	54ddcd5e9a9383b1d890774a8029b8cf
Spix's Woodcreeper	en	8dbbe625b5096d99324b4fb9030649ed
Buff-throated Woodcreeper	en	ed3b7afbbd88925a223fcad33f1f9dc0
Cocoa Woodcreeper	en	763b722ee61eb32c810dc2f22408f58d
Ivory-billed Woodcreeper	en	b03e4b5eeb2cc51f3a222383fbe0500e
Black-striped Woodcreeper	en	39a94f116c81b46539ad1fb73ce76208
Spotted Woodcreeper	en	35401e940dff691380eca4ce59bf1fe0
Olive-backed Woodcreeper	en	f36226287a28d5891c08741f7c0400d8
Straight-billed Woodcreeper	en	c6eef12b36bfb68bc3936eb24ab7ba3e
Zimmer's Woodcreeper	en	18d19d381e9dcc15de95e36eea15fd94
Red-billed Scythebill	en	98ee01a6eec21826b07b63028b15218d
Black-billed Scythebill	en	32c5b58a384d4e5251e4066bff37ed69
Curve-billed Scythebill	en	f680a47fe2841405a2a0064b843c7114
Tapajos Scythebill	en	d5b0e74bc5813bbbec071ceb1bcf6331
Xingu Scythebill	en	6de5045a5748dbfcef04548e2314ed69
Brown-billed Scythebill	en	31468a1be8ad7d630b1e03e57849e068
Greater Scythebill	en	cfde412a34a1b2f6d82ac46de64a0c35
Scimitar-billed Woodcreeper	en	b4e57521fce8615ec4aa090a0d51f303
White-striped Woodcreeper	en	81c961a7de40495b8ebec86b57dfbe2e
Streak-headed Woodcreeper	en	e04515fb8082798483ea6c2a00a3b803
Narrow-billed Woodcreeper	en	982ef5766ba35dd96821af8852e14806
Spot-crowned Woodcreeper	en	05f83cfbf827da56524a060f7ab0f3ca
Montane Woodcreeper	en	c04a03127c834a43791e3f1e30f97556
Scaled Woodcreeper	en	800a912220e49b7bed0a0e681ce91b94
Scalloped Woodcreeper	en	506aacc99da490d3d77ffa8fab3a4e5e
Guianan Woodcreeper	en	dbe4dd760e3feb235bbec51fe313e29e
Duida Woodcreeper	en	9e68a6bcccfd50e72142aa9758d13589
Inambari Woodcreeper	en	2f02d56b961ee34943e9c4728ccdd753
Dusky-capped Woodcreeper	en	9cf2e21eccc3f3fb1abb53b4e0e69af2
Slender-billed Xenops	en	1f2fc8d4c9798e48f9e6cde21a65de4f
Plain Xenops	en	f72aa647168b7eaa5dc7d9139a12c059
White-throated Xenops	en	08141ff3a61e7e5178319622e27e244f
Streaked Xenops	en	aa1ee846f4a0abaae52cf4febe408e0e
Point-tailed Palmcreeper	en	0f0ea29022da852a43845ee7593b4d95
Rufous-tailed Xenops	en	1d6e8a8420cc6ae636a45bfff29d3a70
White-throated Treerunner	en	4f9a2e11cdc6c5f95ae2b6947f873b7e
Straight-billed Earthcreeper	en	3c43ba863a3359991015e72caf922cf9
Rock Earthcreeper	en	2a75d154e4b2974c1027f04a6eaceb14
Band-tailed Earthcreeper	en	e78f441d3da3f3f1331f3b7c08cde2ee
Crag Chilia	en	c81ff60ed30733de8b6bdb881cc2618e
Buffy Tuftedcheek	en	b8a6355957968b0cd1373388bde5bd5e
Pacific Tuftedcheek	en	d539d6a207fa5f23caa8cb1760b63e67
Streaked Tuftedcheek	en	191e87addc947a64dfc2697c312f3916
Rusty-winged Barbtail	en	8a6074f488d28415f6ef8f69cd2fc02a
Bolivian Earthcreeper	en	73e949d12fe7ada4e181c640a50e02d4
Chaco Earthcreeper	en	450b22cfb5108d51eae08b4f8b3ad1e5
Band-tailed Hornero	en	1ae4031a8d0a20301b9ed2d56cb942ba
Pale-legged Hornero	en	38cf41a7dc812ede353bef630160babb
Pacific Hornero	en	5ec3cef5ca4600ec8d6aadb416b18eb5
Caribbean Hornero	en	ac0922a80376b3ac829b74d55d285a79
Bay Hornero	en	250fbf6f6ef8b55f1794e09cef838379
Lesser Hornero	en	4d73bd87d8bb59df4dda6492fa9f167e
Rufous Hornero	en	2d860fcd1602dcbe17c4f3557996d30c
Crested Hornero	en	92b6a50e74963207acf8935c9f020111
Sharp-tailed Streamcreeper	en	c077b3e04c67cd99514ea7e832ecaa8d
Wren-like Rushbird	en	c649a167997e5fa299b66d9156d033cf
Curve-billed Reedhaunter	en	9151eee89da7cd91e5657780b5c09db7
Striated Earthcreeper	en	6d28804091f712385fb59f94f71e05f2
Scale-throated Earthcreeper	en	78dd277a6ff456abaf009caddda18a7b
Patagonian Forest Earthcreeper	en	0793c6c51aeec790c5d45eb9e99745c9
White-throated Earthcreeper	en	c7fb10cd172408dc956e9afb6c627425
Buff-breasted Earthcreeper	en	052761064d65d681d5a07e461e6196af
Long-tailed Cinclodes	en	9ac359df6640d9f1ebd98231ecd2a2aa
Blackish Cinclodes	en	a08d04f4d89829d6be389e1c5e34f93a
Buff-winged Cinclodes	en	3cfd5315c3ea839651cd3c3a6af92d4b
Cordoba Cinclodes	en	3892c548af8d8be6d03a3a9e7c6a762b
Chestnut-winged Cinclodes	en	529dde93b108becef28346b1a27e37e6
Cream-winged Cinclodes	en	158a3eedc0b6137deb7a475f374f1852
Olrog's Cinclodes	en	d32692731114374932e02af2b3dc73dd
Grey-flanked Cinclodes	en	ebb10b203ade7d73814a4829507306f1
Stout-billed Cinclodes	en	98829967a5ed95615738d8bbfddf9a08
Royal Cinclodes	en	3d6797742805322464ecd4800b66539f
White-bellied Cinclodes	en	50a2e8a781a97449021b5b5b8d33a161
White-winged Cinclodes	en	aef76ee45d67c4e4dca50f97073957c1
Dark-bellied Cinclodes	en	cac07d8d033caf89c426564e121d492b
Peruvian Seaside Cinclodes	en	cd1c92faa89bde1daab040e9f4286ba4
Chilean Seaside Cinclodes	en	758182d875f6dab9121342045ff45919
Bamboo Foliage-gleaner	en	d48fa9087a1912be109b756e725cac6d
White-collared Foliage-gleaner	en	10c7058e5e9652399f9c7ca0e2c484af
Great Xenops	en	c912564608628b2c953d8e543fbdb8d6
Pale-browed Treehunter	en	bcca6e51c9d04546fb936cf75aaf6686
Cryptic Treehunter	en	572c2828711d52beab78649c1e9b7950
Sharp-billed Treehunter	en	10908a7c8b6bc7fae34788da649d4286
Slaty-winged Foliage-gleaner	en	9e6c5881503c803dd198b29dbcefc142
Rufous-rumped Foliage-gleaner	en	67522a5e2e141b8d766a6f9c8c98233e
Alagoas Foliage-gleaner	en	2c26ea3f2e8c7e633ee1113dbb275d14
Black-capped Foliage-gleaner	en	09f32cadf26d36a043161a3c12e28775
Cinnamon-rumped Foliage-gleaner	en	0fdc4484c678909664755c26b350191a
Montane Foliage-gleaner	en	3e20db5ab3fdaa2c2172f9e3f9f24d8b
Scaly-throated Foliage-gleaner	en	c78e7cda9d2b2b7afd3fae017fb6e9ef
Rufous-tailed Foliage-gleaner	en	3773fd15bc493def1ff73743fb9ee580
White-browed Foliage-gleaner	en	9c761ee01b4af94143857c7323026ea4
Ochre-breasted Foliage-gleaner	en	b7aeaf644fa4501496aa83123f460ccf
Buff-browed Foliage-gleaner	en	8740d9fba2963cafdc9b4a6d75f4c475
Planalto Foliage-gleaner	en	c009e922f71814941d32b2ae628af2d6
Tepui Foliage-gleaner	en	3ed3918694f1c367c3ff9693a967003e
Lineated Foliage-gleaner	en	6cf3e56e7f49a02130d838ddb579d564
Rufous-necked Foliage-gleaner	en	3d0baa878db3ff2b4ca3e65a966f555e
Guttulate Foliage-gleaner	en	98730bf4eca0104930f89cb224b06275
Peruvian Recurvebill	en	7708ba95e04ad8f8c912af5cfd39d7d9
Bolivian Recurvebill	en	ab7d02ba19d678e4457464e7d1cc0060
Chestnut-winged Hookbill	en	633c11386e269435847f89f2553434b7
Buff-fronted Foliage-gleaner	en	627ac2ae7dc2d385106f3007ad7bcc98
Chestnut-winged Foliage-gleaner	en	2904b8df485a0c1f863c9188c73ab01b
Canebrake Groundcreeper	en	acba20cd93a851b32b481dbdf69e24ae
Henna-capped Foliage-gleaner	en	2cfb967adad93f8b74181ac02b1a8f66
Henna-hooded Foliage-gleaner	en	2e4631aa1e8690dcdcd1b83c6e32ca57
Ruddy Foliage-gleaner	en	5c7e5cea85c8ab2c20c67df973f59e9c
Santa Marta Foliage-gleaner	en	6da3fa04afe6fdfead4235983b01a533
Uniform Treehunter	en	fdd4ea722fe35a504eba7fd023cc2aec
Flammulated Treehunter	en	351a61d31c7345d2edf415553490182b
Peruvian Treehunter	en	0be93dca660d2f4e0d4f719b40cd2524
Streak-breasted Treehunter	en	f7252d5361fc4507561edf8bb4057e79
Black-billed Treehunter	en	795d02313c1ed6b2c04fadf242511f34
Striped Treehunter	en	1ae95b93667d4c22c9df4457ba70db23
Streak-capped Treehunter	en	e9c9c131953728381a5efc6a84cd9576
Chestnut-crowned Foliage-gleaner	en	4314ab9cf333f9c8cfb1fa85ebd32859
Brown-rumped Foliage-gleaner	en	6aa4e7dd55a451f58f067b6194c1a635
Fawn-throated Foliage-gleaner	en	8b18e125d5c6b923835ad7a77bb04a38
Ochre-throated Foliage-gleaner	en	eb77f4a6fb058a72aee45d1e5e95ddd0
Chiriqui Foliage-gleaner	en	08ebf220e7ac2517b3b5c34c69f561ae
Eastern Woodhaunter	en	bb35c1b02d99c72dee84f9285ef1ae87
Western Woodhaunter	en	1f54139ba0075333f38c8053837cbe42
Olive-backed Foliage-gleaner	en	33f4080d88788357ab0996237d909ab6
Para Foliage-gleaner	en	3df23b6869faa27819a351fb3ddeb947
Pernambuco Foliage-gleaner	en	13c47613cbc8dba27ada9dca65750dd9
White-eyed Foliage-gleaner	en	380ffa183cc06f3e25091408c8edb3ad
Spotted Barbtail	en	b8499973210e5bde5080fa2be8b9c42f
White-throated Barbtail	en	2bc570d8596008b660f5b44ffa4b0775
Beautiful Treerunner	en	dc516682525424a243ac4fd508e10f9d
Ruddy Treerunner	en	be58c72b176e96fed92a562b27954c2a
Star-chested Treerunner	en	a6dc117271413dc8861542ea42ed615f
Pearled Treerunner	en	11c755f76e0db21c21eec8aeab7e3577
Thorn-tailed Rayadito	en	9a597531efde4de0e0fab83a7a8e46c6
Masafuera Rayadito	en	7a042379291280c8cdee6a651294bfeb
Des Murs's Wiretail	en	e9f64fb39a93100a7bffb5a02d9f4662
Tawny Tit-Spinetail	en	6d1b6003d3cc24e63160ba2a08d9fb94
Brown-capped Tit-Spinetail	en	52c14f1f606798b58c68b2ea6477c330
Tufted Tit-Spinetail	en	377a7b9255310fb06fb8710b8e740a3b
Plain-mantled Tit-Spinetail	en	358443db6342fde69ee348eca6e4edfd
Striolated Tit-Spinetail	en	6ea161eb873e9d65bc673ec6ea7c2d7f
Rusty-crowned Tit-Spinetail	en	ce2ed6be3aa02b4756d8a0962bb8241a
White-browed Tit-Spinetail	en	845092cba88bf77096afb7556e0f141e
Streak-backed Tit-Spinetail	en	8b0760f3ecb15372ef36506f37613905
Andean Tit-Spinetail	en	e137b837db794213c031ce649104ca6b
Araucaria Tit-Spinetail	en	9f0efac2aa12db9c2d60026987aab17b
Rufous-fronted Thornbird	en	70e1b527cd11eb2ae5648a0fe4a72d02
Plain Thornbird	en	cedacc7a52afbb966ee4c57cc4ea4385
Streak-fronted Thornbird	en	cc521b236a6641de5e1ea2c8ab537e65
Little Thornbird	en	c5b4516fce4ff2f24b9dd17a8d4213b4
Chestnut-backed Thornbird	en	0e2f15b0117f09494e3a05a2530ee04b
Spot-breasted Thornbird	en	b6d5267cfc5e982b6896cb2ee7bd51a2
Freckle-breasted Thornbird	en	b01780f8a27aa85fcb6a9f9434d03568
Greater Thornbird	en	486b0fb57b075300b399b0e96aa100db
Orange-eyed Thornbird	en	3b6205fbc3e7fb526f7e74a498de24fd
Orange-breasted Thornbird	en	b9a9f8d17016441bc4e1fdeeae7d7551
White-browed Spinetail	en	6401b70b104ba809645166926da79aa7
Firewood-gatherer	en	b717138561f1a676e7b87c319bd8e11e
Lark-like Brushrunner	en	c2ecee8be19042d28078836b98fc986a
Rusty-vented Canastero	en	b57fd20b535cbc4ad7b59030cc27992d
Dark-winged Canastero	en	031d9a1a813bdcb1cb562b7ee4195429
Pale-tailed Canastero	en	3d661b6b2669c74b93c80f4874d9cc61
Berlepsch's Canastero	en	962157187a91aec3080dd63d6a087cc8
Short-billed Canastero	en	aecce3d2fce05bd023d80d6c7b175b28
Cipo Canastero	en	818cc32a807c1de0c119dc1b4926fb8b
Hudson's Canastero	en	b52e6bf408a060debdb143138248210c
Austral Canastero	en	943f5a60d2c502a095c4600c74ef6bf7
Line-fronted Canastero	en	4c4bdc2b95f5c47af1fe9db08c7fce2b
Many-striped Canastero	en	0f43a12ca19eacc254479ee4bfb924e1
Junin Canastero	en	88cb77874426eef13da5083f4d2d1cb3
Scribble-tailed Canastero	en	7de4e9b2e6a22818d8a5b02311d00c16
Streak-backed Canastero	en	d47b8a370010cc6a09b97700c660c8e9
Streak-throated Canastero	en	e33f7e694811056a4e6890cf47d23158
Cordilleran Canastero	en	c3c17a570a7c1dfcf6410e008c958678
Itatiaia Spinetail	en	79972a539cb58eca131c450650d3998f
Sharp-billed Canastero	en	fb50435cd080b418e338d96627915b11
Black-throated Thistletail	en	f8ea05d750e809b66c173058358213a3
Puna Thistletail	en	9a585f0c5bce09bf7a8424389d18f991
Vilcabamba Thistletail	en	2ed861f0f210823730c56c75536fbfe5
Ayacucho Thistletail	en	55908f8b5a473162cc0248884a57ed38
Canyon Canastero	en	0ec213d7d06182e14d7a8aacbb36259e
Rusty-fronted Canastero	en	861408d74b9380738bce8f4e59906a37
Maquis Canastero	en	ec934c733d370707de647f94a1371ebe
Eye-ringed Thistletail	en	e3d59e1cdb57026e668d9c9f6d8dc993
Ochre-browed Thistletail	en	9f65c8bc439ccf113e57f0ee0db7c34e
Perija Thistletail	en	232405c794d23b4d1df654bcb9852599
White-chinned Thistletail	en	c0bd1436296b523b14dfa94fbd893020
Mouse-colored Thistletail	en	bd0f810d9bc808577f6d2d77dcbb7fef
Pink-legged Graveteiro	en	8989c9c530e09469e8c25978dec39190
Orange-fronted Plushcrown	en	0299d2581b35374dbf086f041c739647
Double-banded Greytail	en	da5afa0241b49af2d43f18ee54945c6e
Equatorial Greytail	en	a290d37bd519a1ee43b7dc38ae190703
Spectacled Prickletail	en	43c0667ad2088ae8ee92b7f4caf786d6
Roraiman Barbtail	en	ee2c2d60998ff72ade53646d4845b09a
Speckled Spinetail	en	f5dc5839c959a66d662c9ebd88eea54a
Striated Softtail	en	f196b6299c21df894ea98494e425b06f
Orinoco Softtail	en	9c2f77f977e7a1ebb0890936ea04c3f0
Delta Amacuro Softtail	en	12523fb2dc5ffa34f9532ca03aeec63c
Plain Softtail	en	9d65d5ab1e6e21e5b5f0b66ccf92f71e
Straight-billed Reedhaunter	en	35eafdfce253ba03102b394bba434948
Sulphur-bearded Reedhaunter	en	6e5e0dfbd78d067ae03e14b5e96dbeb2
Russet-mantled Softtail	en	e6cb1a5107c0c26dd1fa1f7b3393c89b
Vilcabamba Spinetail	en	bbb6a5e464c50a2ac7e78b53f46cfa6b
Marcapata Spinetail	en	de71e22034789aa19481b21a595258ab
Light-crowned Spinetail	en	bb6a79570f8f8ecb4b0f1b9cda19f983
Rusty-backed Spinetail	en	2c788ebaf90121808fc709d60a553f96
Coiba Spinetail	en	f03beb5af90c40d255a3dc7fb2348334
Parker's Spinetail	en	8a1cfa6874c4deeb1be8873c3d12e59b
Crested Spinetail	en	f10fa55b02fe177d84ca523f296457aa
Stripe-crowned Spinetail	en	739f5e632c8d403a48378144542d6073
Bolivian Spinetail	en	530975afaf63abcee511e170c5a82a3d
Olive Spinetail	en	569436e181b378065dd53664c0c875a9
Pallid Spinetail	en	55fd5d95a84bf89fa4720c94dedeb585
Grey-headed Spinetail	en	b8ef926535f56a70024a49df5c62758a
Creamy-crested Spinetail	en	92479f86fb899e26f819ef3282580295
Red-faced Spinetail	en	a257eb486921836fc794a183d1de79d9
Tepui Spinetail	en	7b9f94f768a5d0c00cde2de31b017790
Streak-capped Spinetail	en	6f718e5561cc3a875a2e7430e6fc19d0
Ash-browed Spinetail	en	37781906d87fa64c37dd23da08d7c2e5
Line-cheeked Spinetail	en	c3bebab51a6e9498aff4c1092414df85
Scaled Spinetail	en	eda9552342998d50a634804a8dd08ed8
Dusky-tailed Canastero	en	b897cc3c0b741d7ef697f0a1bc59e101
Patagonian Canastero	en	f51615c796149fe51083caa6ae1d60b4
Steinbach's Canastero	en	2acc30e25180e0a7ed46772a40ee428d
Cactus Canastero	en	47433f37ebcd706212f2e9f6ed4c0e9a
Bay-capped Wren-Spinetail	en	02941f8645643172a7e2b6637ad4bf55
Caatinga Cacholote	en	069d1e871b8010887298501a4aa50e70
Grey-crested Cacholote	en	5b25ea76276f95e2195d28fe001e22d5
Brown Cacholote	en	ff3f5b5ac35e12bdfd45f33498c61899
White-throated Cacholote	en	d52008811abbce40d837745f6f346c02
Yellow-chinned Spinetail	en	46a0142c719b17012fac8db3a511dffc
Red-and-white Spinetail	en	0afa97b5ad4b476e8b341d30f419a14a
White-bellied Spinetail	en	8b654f6f06ba8c618b0ef313e90b0875
Chotoy Spinetail	en	b7fe1dbcbf8ee676a6aa3d44342f4187
Ochre-cheeked Spinetail	en	7894f2c02f5ad7d30d1055fbdc860216
Grey-bellied Spinetail	en	f9d48736b2377215dc2dd917b1a7fc8f
Plain-crowned Spinetail	en	6ac7862c9a257917d27f27d4fb78fecc
Araguaia Spinetail	en	5e2d1998282276a41bc88a3fc5ecb1b1
White-lored Spinetail	en	b8f341951ee594f410869084ab7ae5db
Maranon Spinetail	en	5f351874711e8ea43c359614f150c115
Great Spinetail	en	27b192813de5e8ece665b92494340ea1
Chinchipe Spinetail	en	76a4f2040195ed9800bb10b1c2a59a00
Necklaced Spinetail	en	4d9fb519cd4a1323c18417a9afd9670d
Russet-bellied Spinetail	en	c70851e28a0bc3fd17f961f8a46f912a
Slaty Spinetail	en	bda5e6ac30800d956b986b24a3c83e30
Silvery-throated Spinetail	en	7411306a22b96ecd0d99e7d04f9fd394
Red-shouldered Spinetail	en	92c8dbb411e4a2914b43fa15e192f381
Rufous-capped Spinetail	en	6f78d36f3b05c6ce8ac8973cd9a4daa5
Bahia Spinetail	en	5b1d850f677c56de9094037441ce3e30
Pinto's Spinetail	en	f49483e9e0d344ffe4aa17b1c3a17eac
